txn_id,atm_id,txn_time,amount,from_acc,to_acc,is_fraud
76cdef54,ATM_0132,2024-02-19 17:26:00,500,A65556,A84196,False
db8aae9b,ATM_0191,2024-01-01 17:47:00,500,A52489,A44613,False
87ed4a4a,ATM_0185,2024-02-14 17:30:00,500,A55570,A67574,False
bc16d5af,ATM_0145,2024-01-02 11:20:00,2000,A24112,A11065,False
fdfc75bd,ATM_0156,2024-01-03 07:21:00,500,A47469,A56676,False
81831abd,ATM_0149,2024-02-06 02:26:00,1000,A93725,A88228,False
417d2878,ATM_0127,2024-02-14 12:38:00,1000,A63278,A66154,False
e7c06490,ATM_0118,2024-02-11 20:26:00,5000,A77196,A96783,False
8c57360c,ATM_0114,2024-01-17 22:33:00,2000,A16994,A88956,False
ca80beac,ATM_0174,2024-01-02 11:29:00,2000,A20981,A33768,False
6dcb3fa8,ATM_0110,2024-01-28 08:18:00,1000,A74771,A99947,False
96227cc2,ATM_0079,2024-01-16 04:16:00,500,A26448,A65867,False
ed030254,ATM_0025,2024-02-26 11:29:00,1000,A61767,A20188,False
930d80a5,ATM_0076,2024-01-13 21:26:00,2000,A13529,A77794,False
38bbbc43,ATM_0134,2024-02-03 06:15:00,2000,A94563,A23348,False
b9513269,ATM_0126,2024-01-29 14:26:00,5000,A50556,A18139,False
fbd17231,ATM_0199,2024-01-26 22:47:00,500,A78520,A75551,False
b66e2edc,ATM_0046,2024-02-14 19:11:00,5000,A63693,A53384,False
28bc22d9,ATM_0023,2024-02-19 05:34:00,500,A56351,A75350,False
02714244,ATM_0115,2024-01-29 22:10:00,500,A79601,A30809,False
ebd1215d,ATM_0177,2024-02-04 09:58:00,5000,A65149,A88116,False
11beef3b,ATM_0134,2024-02-13 05:44:00,2000,A22997,A65000,False
cb463964,ATM_0026,2024-02-23 00:36:00,1000,A52583,A53899,False
3d9380d0,ATM_0056,2024-02-18 01:20:00,2000,A67263,A82541,False
0e99c25d,ATM_0096,2024-02-01 17:12:00,500,A51252,A66740,False
4e3e1250,ATM_0018,2024-02-22 08:55:00,1000,A71658,A87699,False
9efc136d,ATM_0120,2024-01-07 12:14:00,1000,A55630,A91704,False
fda06bae,ATM_0032,2024-02-21 08:42:00,5000,A76637,A28753,False
3781628f,ATM_0196,2024-02-24 04:14:00,1000,A75148,A94955,False
072a3df1,ATM_0136,2024-01-30 08:11:00,1000,A83711,A54513,True
136c4825,ATM_0021,2024-02-08 11:41:00,10000,A34637,A43226,False
05ddb0b5,ATM_0086,2024-02-26 15:03:00,500,A43830,A36119,False
9921b013,ATM_0080,2024-02-24 22:35:00,5000,A78898,A25129,False
28d0b02b,ATM_0092,2024-01-09 16:58:00,1000,A58124,A85370,False
d0a68b46,ATM_0033,2024-01-07 08:50:00,5000,A24436,A70680,False
20623020,ATM_0077,2024-02-07 13:42:00,500,A84168,A98682,False
6655c05a,ATM_0082,2024-02-28 04:37:00,500,A78042,A86614,False
0dd7064b,ATM_0099,2024-02-27 20:05:00,1000,A92597,A43507,False
15eb2e6b,ATM_0168,2024-02-09 13:08:00,1000,A72082,A77403,False
3db95dfd,ATM_0150,2024-01-18 13:55:00,1000,A18324,A22853,False
5c632edd,ATM_0021,2024-01-19 19:02:00,2000,A53591,A51582,False
90e9e44b,ATM_0114,2024-01-12 08:12:00,5000,A77303,A96447,False
a8c2f4ee,ATM_0037,2024-01-24 14:59:00,1000,A69938,A65964,False
62b22eab,ATM_0129,2024-02-10 20:03:00,2000,A19508,A41426,False
3ca13417,ATM_0174,2024-02-08 17:15:00,1000,A71385,A28991,False
175dd559,ATM_0024,2024-01-26 12:22:00,2000,A73730,A39335,False
3b944133,ATM_0030,2024-02-16 22:41:00,10000,A24143,A83462,False
bbc44965,ATM_0155,2024-01-29 23:24:00,500,A78712,A94901,False
7772bec7,ATM_0189,2024-02-10 16:14:00,500,A21454,A24120,False
000ec962,ATM_0071,2024-02-16 12:29:00,1000,A21470,A92418,False
e0a96c67,ATM_0148,2024-02-17 20:12:00,5000,A27137,A12806,False
7adeb582,ATM_0090,2024-02-05 18:51:00,500,A92077,A22061,False
f5d69d30,ATM_0061,2024-01-13 11:21:00,2000,A93608,A73212,False
d30ca939,ATM_0062,2024-02-12 22:15:00,500,A10835,A68157,False
a69e7550,ATM_0073,2024-01-20 08:48:00,5000,A94255,A59403,False
d3ef09b0,ATM_0035,2024-01-24 05:29:00,1000,A32029,A64498,False
c13be25b,ATM_0081,2024-01-27 16:16:00,1000,A30125,A42213,False
5ba0d479,ATM_0120,2024-01-09 17:17:00,500,A97182,A29882,False
24d400d9,ATM_0021,2024-01-27 19:24:00,1000,A51310,A67381,False
aaba2b29,ATM_0168,2024-02-11 09:48:00,500,A21215,A54607,False
fd2cd860,ATM_0004,2024-02-23 20:24:00,1000,A10821,A52795,False
832fbca7,ATM_0178,2024-02-09 20:59:00,5000,A19669,A82624,False
ad41a140,ATM_0136,2024-02-25 22:50:00,1000,A57329,A27784,False
149dfdc7,ATM_0176,2024-01-06 21:40:00,5000,A24045,A82603,False
49395d1d,ATM_0006,2024-02-17 06:56:00,1000,A88180,A16018,False
bddbba32,ATM_0106,2024-01-28 05:32:00,1000,A12041,A72554,False
f251fe6d,ATM_0040,2024-01-25 17:51:00,500,A52602,A63166,False
22ac074b,ATM_0096,2024-01-12 20:30:00,500,A45097,A10424,False
f8f8bc61,ATM_0056,2024-01-18 16:42:00,5000,A77660,A91398,False
5778466f,ATM_0099,2024-02-07 15:14:00,10000,A66542,A82141,False
c7b69936,ATM_0012,2024-02-29 13:16:00,10000,A32997,A52099,False
4f2753c3,ATM_0073,2024-01-02 09:39:00,500,A20068,A27054,False
b2dbba58,ATM_0022,2024-01-16 19:05:00,5000,A81238,A90640,False
a6bb86da,ATM_0184,2024-02-28 15:21:00,500,A13408,A82023,False
f91a6753,ATM_0115,2024-01-22 02:46:00,5000,A89505,A56439,False
4cbe0fed,ATM_0025,2024-01-13 07:17:00,500,A76694,A99891,False
af18c347,ATM_0006,2024-01-15 19:10:00,500,A52202,A32531,False
9e927331,ATM_0095,2024-02-05 22:14:00,2000,A75772,A52128,False
31d04512,ATM_0003,2024-01-14 01:00:00,5000,A98423,A21036,False
925ed4ca,ATM_0017,2024-01-31 18:30:00,500,A59791,A81678,False
ed86e0fe,ATM_0180,2024-01-29 21:54:00,2000,A64213,A96414,False
9af0cfc6,ATM_0010,2024-01-27 16:02:00,2000,A75259,A71228,False
faa6ef5f,ATM_0086,2024-01-21 18:17:00,2000,A71183,A34351,False
56e379f8,ATM_0192,2024-01-31 07:18:00,2000,A52404,A75432,False
a0958a77,ATM_0168,2024-02-06 15:44:00,2000,A93970,A81875,False
e1af2666,ATM_0106,2024-01-08 19:46:00,5000,A62447,A84353,False
15d271e4,ATM_0030,2024-01-03 17:52:00,500,A42563,A64862,False
b531c317,ATM_0107,2024-01-29 22:35:00,500,A67337,A49814,False
1e4e8cb4,ATM_0129,2024-01-03 17:17:00,2000,A93025,A48343,False
d4ef92d1,ATM_0058,2024-01-18 00:47:00,2000,A76721,A10128,False
371c080d,ATM_0038,2024-02-08 07:25:00,500,A72226,A74643,False
c17dc1fa,ATM_0163,2024-02-07 02:06:00,10000,A67920,A35723,False
57bc6b8b,ATM_0135,2024-01-14 12:06:00,2000,A48722,A92196,False
05aa0947,ATM_0172,2024-02-07 04:00:00,500,A86581,A38816,False
ecc53638,ATM_0120,2024-01-10 09:25:00,500,A60756,A13039,False
f6ac7c87,ATM_0091,2024-01-28 21:37:00,5000,A31038,A49039,False
5750d3bb,ATM_0032,2024-02-11 13:00:00,1000,A96578,A58476,False
97b70c38,ATM_0193,2024-01-21 10:45:00,2000,A69784,A35228,False
68447a7f,ATM_0053,2024-01-29 21:39:00,2000,A34688,A97632,False
9c329c1f,ATM_0078,2024-01-21 20:55:00,10000,A71094,A79979,False
cc2f29ed,ATM_0126,2024-01-18 00:57:00,2000,A24833,A90001,False
8de637c9,ATM_0163,2024-02-05 07:23:00,2000,A36514,A96665,False
6218fd4a,ATM_0122,2024-02-03 02:55:00,5000,A22052,A93912,False
6fd64b58,ATM_0057,2024-02-12 14:05:00,500,A26799,A37544,False
c7da7d5e,ATM_0086,2024-02-28 03:22:00,10000,A47692,A33920,False
10bd841f,ATM_0067,2024-01-17 03:10:00,2000,A76226,A35211,False
739ac3c4,ATM_0049,2024-01-03 19:56:00,500,A55526,A65378,False
a0c5fd6a,ATM_0113,2024-02-19 22:36:00,500,A13953,A32374,False
46cbc817,ATM_0088,2024-01-22 05:33:00,500,A53397,A25132,False
429d1a89,ATM_0117,2024-02-24 05:49:00,500,A98851,A32899,False
6cfa84ca,ATM_0110,2024-01-07 12:34:00,500,A10306,A34371,False
a1f56285,ATM_0152,2024-02-13 10:10:00,5000,A65162,A85344,False
016d54db,ATM_0095,2024-02-10 22:50:00,2000,A66060,A70971,False
dc8bb515,ATM_0197,2024-01-19 23:08:00,10000,A40071,A46827,False
de886b64,ATM_0100,2024-01-22 11:54:00,2000,A32602,A28942,False
bd6af7e1,ATM_0125,2024-02-14 18:59:00,2000,A14731,A16531,False
00450465,ATM_0051,2024-02-10 07:09:00,2000,A65362,A14845,False
82d6469f,ATM_0039,2024-02-18 00:12:00,500,A14336,A75069,False
181095b5,ATM_0175,2024-02-07 22:29:00,5000,A62559,A15130,False
cc01f977,ATM_0035,2024-02-27 23:09:00,2000,A30215,A24625,False
4cd402f3,ATM_0023,2024-01-22 17:32:00,1000,A71192,A60044,False
6ca00d47,ATM_0084,2024-01-10 09:23:00,1000,A87071,A61218,False
0c0a31e4,ATM_0118,2024-02-16 11:00:00,2000,A94603,A46748,False
a8cf21fe,ATM_0010,2024-02-17 00:17:00,2000,A81263,A85765,False
5cefc1db,ATM_0113,2024-02-27 01:55:00,1000,A90639,A76889,False
f36ebb09,ATM_0147,2024-02-15 00:49:00,1000,A61960,A62541,False
e2b435c7,ATM_0043,2024-02-26 07:36:00,500,A75295,A95663,False
d0e60980,ATM_0159,2024-02-05 23:22:00,2000,A28379,A42613,False
7283cf2b,ATM_0074,2024-01-19 19:46:00,500,A50545,A46224,False
f6bc24df,ATM_0159,2024-02-12 02:35:00,2000,A91353,A55540,False
296a5b2b,ATM_0136,2024-01-13 04:32:00,1000,A87485,A68267,False
141c6ef3,ATM_0072,2024-02-13 17:11:00,1000,A67571,A10661,False
8c837d44,ATM_0107,2024-01-12 09:07:00,1000,A20090,A23042,False
e1cd69eb,ATM_0092,2024-01-14 13:32:00,2000,A21892,A14405,False
cb36fc8c,ATM_0025,2024-01-26 02:27:00,2000,A16742,A76110,False
d44b5d38,ATM_0046,2024-02-01 15:23:00,2000,A42213,A74896,False
9b5db4c3,ATM_0094,2024-02-02 08:48:00,1000,A43144,A68944,False
bfb1cd96,ATM_0090,2024-02-02 13:08:00,500,A23382,A93630,False
4e1d3287,ATM_0166,2024-02-12 08:12:00,1000,A53598,A99268,False
b7abd6a4,ATM_0005,2024-01-09 22:53:00,500,A30153,A62551,False
6dc94260,ATM_0137,2024-02-08 19:47:00,500,A47236,A36534,False
6ed1639e,ATM_0152,2024-02-28 05:36:00,5000,A13230,A85103,False
02097485,ATM_0013,2024-01-02 20:50:00,1000,A10874,A12328,False
abe180ff,ATM_0083,2024-01-08 11:47:00,2000,A12096,A78845,False
95e7a41f,ATM_0043,2024-01-05 01:29:00,500,A60279,A69724,False
9a30d6cb,ATM_0179,2024-01-23 04:44:00,1000,A69442,A34812,False
9d01b28b,ATM_0116,2024-02-11 21:30:00,5000,A28451,A49036,False
046ee977,ATM_0119,2024-01-01 19:22:00,1000,A20934,A45908,False
fc4bce1e,ATM_0113,2024-01-30 23:25:00,1000,A33594,A64903,True
11825274,ATM_0094,2024-01-15 17:22:00,500,A87906,A96464,False
a5990653,ATM_0037,2024-01-26 20:54:00,500,A12241,A25654,False
73f2a3df,ATM_0143,2024-01-16 18:28:00,5000,A73267,A45949,False
6875341d,ATM_0144,2024-01-03 10:03:00,1000,A18669,A55707,False
28836e56,ATM_0129,2024-01-09 05:36:00,1000,A37228,A90038,False
a17c8837,ATM_0165,2024-01-08 02:43:00,2000,A62414,A56241,False
427029a6,ATM_0181,2024-01-04 15:20:00,1000,A71326,A40427,False
61ed9ac0,ATM_0093,2024-02-23 19:02:00,1000,A90096,A24400,False
a2ab9adf,ATM_0058,2024-01-21 23:41:00,5000,A77760,A44497,False
b5005f05,ATM_0062,2024-02-20 11:42:00,500,A88674,A72776,False
c46de794,ATM_0104,2024-01-11 12:55:00,500,A44027,A51610,False
aeed42ec,ATM_0071,2024-02-07 07:04:00,2000,A50197,A95021,False
164e3347,ATM_0171,2024-01-20 03:56:00,500,A44942,A81457,False
3f2bf96a,ATM_0181,2024-01-12 02:26:00,1000,A24159,A26827,False
13434c51,ATM_0026,2024-02-05 09:02:00,1000,A70586,A34919,False
e40d07a6,ATM_0089,2024-02-19 20:46:00,500,A49929,A87850,False
571e4ed0,ATM_0027,2024-02-17 13:18:00,500,A53250,A75347,False
b0b007c7,ATM_0002,2024-01-18 10:21:00,2000,A92770,A89954,False
2de7ada9,ATM_0189,2024-01-08 08:34:00,5000,A48190,A45790,False
4c57f51b,ATM_0021,2024-02-14 09:24:00,5000,A53956,A28138,False
84030baa,ATM_0188,2024-02-19 19:44:00,1000,A52338,A11699,False
1a392cdd,ATM_0162,2024-01-21 13:46:00,2000,A39568,A84198,False
1c550a3d,ATM_0071,2024-01-10 23:02:00,500,A15590,A73541,False
27354a27,ATM_0176,2024-01-30 17:13:00,1000,A94255,A71392,False
819168b9,ATM_0148,2024-02-21 12:39:00,1000,A54413,A96756,False
f0cc4895,ATM_0058,2024-01-19 08:23:00,1000,A41242,A77788,False
0c8cd2fd,ATM_0152,2024-01-11 12:19:00,2000,A39206,A15820,False
f57792b8,ATM_0034,2024-02-19 05:19:00,1000,A31142,A77887,False
b2ba93a9,ATM_0065,2024-01-14 17:40:00,1000,A78216,A77654,False
fdfc5bd6,ATM_0161,2024-01-29 01:14:00,2000,A85536,A97993,False
7f5af06d,ATM_0179,2024-01-03 10:37:00,1000,A84203,A37701,False
0ad78c7e,ATM_0136,2024-01-08 02:27:00,500,A25592,A84266,False
02aa6e1d,ATM_0047,2024-01-10 20:49:00,500,A11009,A13495,False
22931a51,ATM_0143,2024-02-27 05:46:00,2000,A15592,A69989,False
528a61e3,ATM_0009,2024-01-26 04:23:00,2000,A71527,A34843,False
7f4212bc,ATM_0174,2024-01-05 16:33:00,2000,A51428,A43263,False
7f3b06f9,ATM_0051,2024-02-23 21:12:00,500,A57022,A44284,False
f92f4ad7,ATM_0094,2024-02-14 20:37:00,5000,A55839,A13540,False
f248bdb5,ATM_0194,2024-01-01 21:43:00,1000,A22122,A24710,False
a5b22112,ATM_0064,2024-02-12 07:30:00,500,A42420,A43223,False
7758332e,ATM_0086,2024-01-27 13:52:00,500,A99309,A40502,False
50a0b097,ATM_0118,2024-02-25 18:47:00,2000,A88713,A35220,False
4957a284,ATM_0135,2024-02-20 19:52:00,1000,A21140,A81253,False
7de86060,ATM_0146,2024-01-19 05:48:00,2000,A82762,A32676,False
32af1c21,ATM_0106,2024-02-14 17:40:00,1000,A81660,A95065,False
152c18f6,ATM_0030,2024-01-06 00:52:00,500,A25213,A36664,False
2d2ae048,ATM_0023,2024-01-04 14:43:00,10000,A64353,A47318,False
ecbe882b,ATM_0188,2024-02-24 09:18:00,2000,A42652,A50219,False
c25a636f,ATM_0100,2024-01-06 20:14:00,1000,A90767,A84160,False
94c6bd3b,ATM_0098,2024-01-22 19:29:00,2000,A57962,A31417,False
ab2e8ff5,ATM_0126,2024-02-10 04:37:00,2000,A52832,A92703,False
f736568e,ATM_0009,2024-01-21 05:01:00,500,A71980,A54616,False
f67a2a36,ATM_0124,2024-02-13 15:09:00,2000,A47851,A95215,False
565302d4,ATM_0150,2024-01-08 06:58:00,2000,A12130,A41058,False
c0bfb56b,ATM_0130,2024-02-24 10:01:00,500,A64199,A58939,False
eabb6d88,ATM_0128,2024-02-11 05:06:00,500,A41441,A15134,False
0bb3e0da,ATM_0148,2024-01-02 01:36:00,2000,A79018,A87446,False
4a3db3fe,ATM_0114,2024-01-15 06:30:00,500,A33837,A52172,False
96184257,ATM_0141,2024-02-16 14:12:00,2000,A66747,A68214,False
c1b1f1a8,ATM_0048,2024-01-30 19:51:00,500,A50414,A99879,False
a3761eeb,ATM_0022,2024-02-26 21:42:00,5000,A43427,A30894,False
a2433d31,ATM_0198,2024-01-01 08:27:00,10000,A19558,A18821,False
41f28b28,ATM_0046,2024-01-20 04:40:00,5000,A15516,A14845,False
26f0f7d3,ATM_0077,2024-01-30 22:16:00,2000,A39332,A26076,False
b697fe06,ATM_0067,2024-02-19 12:14:00,500,A46402,A69124,False
f5b6b0f9,ATM_0058,2024-01-11 05:10:00,500,A48295,A39939,False
49631ad0,ATM_0084,2024-02-21 06:32:00,500,A85795,A64824,False
f90b76ad,ATM_0150,2024-01-27 06:48:00,1000,A58379,A67288,False
e95fb19c,ATM_0186,2024-02-25 21:11:00,5000,A33573,A68234,False
2e07d23a,ATM_0059,2024-01-06 04:58:00,5000,A86661,A77384,False
8b35fd2c,ATM_0020,2024-02-27 17:23:00,500,A39636,A33248,False
57dbb0b6,ATM_0028,2024-02-27 03:24:00,1000,A14876,A78068,False
7a6c8c42,ATM_0080,2024-02-15 16:19:00,1000,A19470,A43598,False
26f42833,ATM_0111,2024-02-19 06:41:00,5000,A86459,A10491,False
3dbb987a,ATM_0147,2024-02-05 06:34:00,1000,A89320,A73911,False
c075db58,ATM_0183,2024-01-06 20:00:00,500,A67028,A48414,False
c0affe13,ATM_0051,2024-01-31 03:00:00,500,A78613,A88297,False
961b385c,ATM_0105,2024-02-08 17:21:00,500,A94353,A34554,False
d33d9152,ATM_0158,2024-02-26 00:19:00,1000,A20308,A76971,False
0f28833a,ATM_0108,2024-02-03 21:08:00,500,A95739,A98963,False
19bec871,ATM_0018,2024-02-03 11:53:00,500,A33137,A98330,False
6d29a2a7,ATM_0088,2024-01-27 07:26:00,500,A73314,A38345,False
8ffe7ac4,ATM_0020,2024-02-19 02:30:00,2000,A14293,A93150,False
c6c6431b,ATM_0140,2024-01-06 22:22:00,1000,A45436,A94391,False
2adc030d,ATM_0184,2024-01-19 21:34:00,2000,A10305,A59215,False
2fb416dd,ATM_0152,2024-02-13 11:10:00,500,A66124,A65322,False
29ab9949,ATM_0182,2024-01-19 00:31:00,1000,A11230,A10892,False
4919e706,ATM_0192,2024-01-31 16:25:00,500,A24842,A57392,False
7bd38794,ATM_0162,2024-02-26 17:55:00,10000,A72834,A48638,False
44b87622,ATM_0156,2024-01-21 00:20:00,1000,A98630,A44153,False
d8dc9b34,ATM_0042,2024-02-01 06:11:00,2000,A71433,A18863,False
079ed169,ATM_0181,2024-02-20 21:02:00,1000,A88397,A86994,False
348c58da,ATM_0184,2024-01-24 00:02:00,500,A17740,A99729,False
9b15a581,ATM_0132,2024-01-07 09:24:00,2000,A76934,A14640,False
02579067,ATM_0146,2024-02-26 10:47:00,2000,A48684,A30526,False
14a793a6,ATM_0171,2024-01-14 22:03:00,1000,A40996,A46294,False
778aaa3d,ATM_0078,2024-01-16 14:07:00,2000,A34334,A12401,False
94d63074,ATM_0028,2024-01-11 00:35:00,1000,A31807,A19813,False
ca258001,ATM_0069,2024-02-07 12:36:00,1000,A15900,A75184,False
4ecaec2a,ATM_0067,2024-02-04 00:54:00,1000,A44359,A22819,False
3de2eaa9,ATM_0100,2024-01-31 09:19:00,500,A97788,A22091,False
de6725de,ATM_0063,2024-02-07 11:39:00,500,A89268,A42263,False
cdde551d,ATM_0141,2024-01-20 02:54:00,1000,A44002,A13040,False
141befeb,ATM_0052,2024-01-01 11:37:00,10000,A81149,A64842,False
03744543,ATM_0172,2024-02-23 08:23:00,500,A52840,A50774,False
7a968d94,ATM_0154,2024-02-28 14:04:00,5000,A22660,A89379,False
7987e6ee,ATM_0124,2024-02-01 23:32:00,500,A96241,A34339,False
ce498923,ATM_0115,2024-02-09 03:01:00,1000,A60416,A20072,False
7d1b15fe,ATM_0101,2024-02-28 07:38:00,2000,A26436,A51326,False
0c45ceb9,ATM_0078,2024-02-14 19:15:00,5000,A19552,A99401,False
beea335c,ATM_0132,2024-01-15 13:36:00,1000,A90831,A22710,False
fb795ceb,ATM_0014,2024-01-05 10:44:00,500,A47007,A90977,False
ebe15446,ATM_0163,2024-01-05 11:19:00,1000,A91992,A81956,False
e561004f,ATM_0100,2024-02-11 14:00:00,500,A41601,A85974,False
0d10c62e,ATM_0097,2024-02-03 02:28:00,5000,A11050,A15804,False
81b6c91e,ATM_0186,2024-01-12 18:25:00,2000,A16335,A85201,False
8d5afbe2,ATM_0154,2024-01-28 13:00:00,500,A48273,A18157,False
ba6829f2,ATM_0094,2024-01-01 20:44:00,1000,A33956,A13563,False
d017472a,ATM_0060,2024-02-21 16:30:00,500,A78383,A48193,False
c39e3072,ATM_0172,2024-02-12 23:23:00,2000,A89352,A78571,False
f5d2c70e,ATM_0109,2024-01-19 06:25:00,2000,A99794,A43462,False
642d1ca9,ATM_0062,2024-02-04 23:27:00,5000,A72717,A44779,False
ac093e4a,ATM_0066,2024-01-01 03:15:00,500,A74474,A74425,False
374cc5f5,ATM_0044,2024-02-16 08:29:00,500,A80678,A13390,False
8a0bf5ea,ATM_0092,2024-02-06 20:46:00,2000,A52130,A44998,False
b00015eb,ATM_0049,2024-02-07 18:41:00,1000,A36007,A93446,False
1eab4cf3,ATM_0126,2024-01-27 09:53:00,500,A73703,A88980,False
e88d5daa,ATM_0193,2024-02-21 07:24:00,500,A61543,A86617,False
ec527bf8,ATM_0116,2024-01-15 17:54:00,1000,A57288,A48788,False
2655acb9,ATM_0028,2024-01-07 02:21:00,500,A51048,A87895,False
b8e6a2a3,ATM_0095,2024-01-28 22:15:00,500,A68568,A30931,False
f8b6be93,ATM_0065,2024-01-15 14:16:00,1000,A68835,A55694,False
12057b17,ATM_0063,2024-01-22 21:41:00,1000,A37392,A25521,False
14aeb527,ATM_0068,2024-02-04 23:41:00,500,A96630,A80777,False
b7f3a918,ATM_0133,2024-02-08 12:53:00,1000,A65314,A50674,False
20127311,ATM_0043,2024-02-12 07:37:00,2000,A33127,A56305,False
9372a6f8,ATM_0180,2024-02-20 00:27:00,1000,A88631,A93997,False
57f6e3da,ATM_0108,2024-01-04 12:29:00,1000,A91229,A89675,False
e508aaad,ATM_0014,2024-01-01 04:38:00,10000,A46547,A16887,False
e102ef03,ATM_0169,2024-02-09 20:23:00,500,A68717,A37749,False
8d72f66a,ATM_0175,2024-01-27 08:53:00,2000,A63307,A27978,False
9ce5ab8d,ATM_0090,2024-02-09 15:27:00,500,A14437,A90735,False
394d6d6d,ATM_0156,2024-01-26 03:18:00,2000,A94856,A77069,False
2eb207ac,ATM_0072,2024-01-26 04:12:00,500,A28828,A77862,False
c309b69d,ATM_0019,2024-02-28 17:39:00,1000,A48768,A72870,False
c08ae41d,ATM_0155,2024-01-03 12:26:00,2000,A37321,A30017,False
fbc463b7,ATM_0162,2024-01-01 00:18:00,500,A42018,A27861,False
adeb177a,ATM_0044,2024-01-13 01:22:00,1000,A51987,A24525,False
be03d918,ATM_0176,2024-02-01 13:41:00,2000,A67201,A35638,False
a5bba253,ATM_0153,2024-02-15 03:45:00,500,A22351,A57435,False
3c428135,ATM_0067,2024-02-02 06:45:00,1000,A48362,A94036,False
a17d7574,ATM_0008,2024-01-25 23:56:00,1000,A48056,A70511,False
d3c3a114,ATM_0171,2024-01-07 22:04:00,2000,A98061,A41155,False
e292a6ff,ATM_0198,2024-01-26 20:42:00,2000,A10566,A29951,False
04944408,ATM_0037,2024-01-28 05:28:00,5000,A51555,A38651,False
1f627c25,ATM_0047,2024-02-20 22:16:00,2000,A56490,A43081,False
7fb3a007,ATM_0105,2024-02-07 06:15:00,5000,A93814,A68811,False
42e1bd11,ATM_0038,2024-01-04 01:20:00,500,A46453,A97024,False
25d6778d,ATM_0030,2024-01-23 06:24:00,500,A82576,A31344,False
ed9afa40,ATM_0197,2024-02-09 04:51:00,1000,A96088,A14436,False
da19d882,ATM_0195,2024-02-10 20:38:00,500,A54625,A29823,False
4d63e764,ATM_0187,2024-02-19 12:02:00,500,A83170,A82225,False
2271df31,ATM_0110,2024-02-01 11:48:00,2000,A18723,A11273,False
1cc8f58a,ATM_0157,2024-02-14 04:38:00,500,A34249,A93106,False
a54fd139,ATM_0026,2024-02-22 10:01:00,500,A77195,A61459,True
935e142b,ATM_0101,2024-01-22 12:46:00,1000,A70744,A94914,False
6c38c6fd,ATM_0030,2024-01-01 19:33:00,500,A70624,A38742,False
372bbad0,ATM_0127,2024-02-01 20:51:00,5000,A33330,A25627,False
d9824869,ATM_0187,2024-01-29 09:53:00,1000,A29459,A45449,False
dab682c1,ATM_0060,2024-01-07 05:57:00,1000,A23378,A24513,False
c0f87bf0,ATM_0195,2024-01-07 19:41:00,1000,A64164,A34093,False
3c82638c,ATM_0081,2024-01-17 22:46:00,500,A19709,A82840,False
a6ac7f72,ATM_0128,2024-01-26 12:59:00,2000,A17389,A50836,False
cf1b64c2,ATM_0168,2024-01-29 05:34:00,1000,A96190,A50041,False
88760c48,ATM_0155,2024-01-30 16:58:00,2000,A17291,A35495,False
7bfd4921,ATM_0070,2024-01-04 00:38:00,500,A26086,A25574,False
df65aaa8,ATM_0156,2024-02-11 20:47:00,1000,A20489,A70572,False
96cd1f22,ATM_0095,2024-02-01 06:27:00,2000,A78188,A19405,False
993ae0e3,ATM_0198,2024-02-23 03:49:00,500,A28399,A20934,False
3d183d93,ATM_0113,2024-02-17 07:58:00,1000,A20122,A24962,False
bf60d58c,ATM_0093,2024-02-07 07:55:00,500,A76813,A79096,False
67abc70a,ATM_0124,2024-01-29 23:53:00,500,A32435,A13662,False
6a58354f,ATM_0063,2024-01-05 21:36:00,5000,A32022,A74062,True
d8e0147f,ATM_0183,2024-01-02 12:13:00,1000,A35758,A48124,False
a81daaf1,ATM_0008,2024-02-04 00:37:00,2000,A53419,A92391,False
c2441323,ATM_0133,2024-02-18 23:29:00,1000,A32804,A16678,False
220f1d27,ATM_0108,2024-02-04 23:38:00,500,A67133,A60252,False
67207ddd,ATM_0007,2024-02-17 23:58:00,1000,A64396,A22506,False
bdffe09b,ATM_0185,2024-01-07 05:08:00,2000,A16198,A38267,False
cdbc4243,ATM_0060,2024-01-13 11:47:00,1000,A19926,A96403,False
45daefb7,ATM_0043,2024-02-13 02:47:00,5000,A33349,A74377,False
729eb022,ATM_0102,2024-02-23 22:23:00,1000,A35224,A11941,False
9a06da2a,ATM_0017,2024-01-14 11:22:00,1000,A44154,A48054,False
5b3d0390,ATM_0138,2024-02-01 01:48:00,5000,A24857,A45098,False
ceace51d,ATM_0047,2024-01-13 21:23:00,1000,A34150,A29962,False
3c154a11,ATM_0088,2024-02-02 16:40:00,1000,A97287,A12517,False
c2af56ab,ATM_0189,2024-02-04 19:25:00,5000,A32720,A14501,False
7262e1f3,ATM_0164,2024-02-04 07:31:00,5000,A53899,A76968,False
276ab2a6,ATM_0073,2024-01-27 07:53:00,1000,A21509,A77022,False
d3bb16e1,ATM_0045,2024-02-27 10:58:00,5000,A24094,A79754,False
43949f68,ATM_0181,2024-02-04 04:06:00,500,A48544,A54321,False
c00957f1,ATM_0182,2024-02-07 20:07:00,5000,A18788,A83683,False
a635a2d2,ATM_0118,2024-02-15 21:20:00,5000,A98596,A38669,False
c72d49f5,ATM_0006,2024-01-20 18:00:00,1000,A13448,A39375,False
635492ba,ATM_0016,2024-02-28 22:03:00,500,A83561,A64451,False
d644e32b,ATM_0105,2024-01-22 03:38:00,500,A13053,A40225,False
801088ec,ATM_0195,2024-01-11 11:03:00,1000,A24528,A73721,False
